,foodtype,name,id,url,level,price,taste,envi,service,review
0,火锅,码头故事火锅(春熙路店),93195650,http://www.dianping.com/shop/93195650,五星商户,78,8.9,9.1,9.0,1066
1,火锅,龙森园火锅,530140,http://www.dianping.com/shop/530140,五星商户,137,9.0,8.9,9.0,4280
2,火锅,川西坝子(杜甫草堂直营店),67997136,http://www.dianping.com/shop/67997136,五星商户,105,9.0,9.2,9.0,1629
3,火锅,园里火锅(天府三街店),32855509,http://www.dianping.com/shop/32855509,准五星商户,148,8.2,9.2,8.7,2839
4,火锅,丙申臺火锅(盐市口店),107724883,http://www.dianping.com/shop/107724883,准五星商户,92,8.5,8.8,8.9,175
5,火锅,轩货小龙串烧(华阳店),98432390,http://www.dianping.com/shop/98432390,四星商户,65,7.8,7.8,7.8,414
6,火锅,如在蜀老火锅(玉林店),22353218,http://www.dianping.com/shop/22353218,准五星商户,73,8.6,9.0,8.7,377
7,火锅,朴田泰式海鲜火锅(泛悦旗舰店),59039228,http://www.dianping.com/shop/59039228,五星商户,139,9.1,9.3,9.0,2885
8,火锅,爱妻牛排火锅(银杏店),103574462,http://www.dianping.com/shop/103574462,五星商户,111,9.1,8.7,9.1,166
9,火锅,红四门秘制老火锅(杜甫草堂店),110431665,http://www.dianping.com/shop/110431665,准四星商户,-1,7.4,7.4,7.8,4
10,火锅,蜀串香厕所串串总店,59057148,http://www.dianping.com/shop/59057148,五星商户,46,9.1,8.2,8.8,1818
11,火锅,海底捞火锅(世豪广场店),102198946,http://www.dianping.com/shop/102198946,五星商户,109,9.1,9.2,9.3,477
12,火锅,大龙燚火锅(太古里店),75141698,http://www.dianping.com/shop/75141698,五星商户,97,9.0,9.0,9.0,2452
13,火锅,四千源食火锅,93422081,http://www.dianping.com/shop/93422081,五星商户,102,9.2,9.2,9.4,466
14,火锅,福记老火锅,93352174,http://www.dianping.com/shop/93352174,准四星商户,52,7.5,7.5,7.5,194
15,火锅,牵肠挂肚市井火锅(石人北路店),110285859,http://www.dianping.com/shop/110285859,准四星商户,-1,7.1,7.6,7.4,13
16,火锅,俏媳妇重庆老灶火锅,8690441,http://www.dianping.com/shop/8690441,五星商户,100,9.1,9.1,9.1,3996
17,火锅,海底捞火锅(龙湖三千集店),18765546,http://www.dianping.com/shop/18765546,五星商户,112,9.0,9.2,9.4,1666
18,火锅,铜鼎杀牛场原味老火锅(高新店),21025044,http://www.dianping.com/shop/21025044,四星商户,80,7.9,7.6,7.7,721
19,火锅,阳光岛·海鲜盛宴,79675377,http://www.dianping.com/shop/79675377,准五星商户,244,8.7,9.0,8.7,1071
20,火锅,逍遥烫特色串串(宽窄巷子店),94878652,http://www.dianping.com/shop/94878652,五星商户,72,9.0,9.1,9.1,1342
21,火锅,月满大江火锅(总府路店),93524734,http://www.dianping.com/shop/93524734,五星商户,83,9.1,9.1,9.0,538
22,火锅,享月·汤皇(橡树林店),98943597,http://www.dianping.com/shop/98943597,五星商户,133,9.1,9.2,9.1,202
23,火锅,森火重庆火锅,102475863,http://www.dianping.com/shop/102475863,准四星商户,-1,7.1,7.1,7.1,19
24,火锅,佐冷馋·串串里(武侯祠旗舰店),100944164,http://www.dianping.com/shop/100944164,五星商户,81,9.1,9.2,9.0,435
25,火锅,乐山王屠夫跷脚牛肉,27269354,http://www.dianping.com/shop/27269354,五星商户,49,9.1,9.1,9.1,5932
26,火锅,大院火老火锅(春熙路店),97864788,http://www.dianping.com/shop/97864788,五星商户,83,9.0,9.1,9.1,521
27,火锅,牛华八婆麻辣烫(春熙店),102351305,http://www.dianping.com/shop/102351305,准五星商户,69,8.7,9.0,9.1,427
28,火锅,青年火锅(高新店),96463183,http://www.dianping.com/shop/96463183,四星商户,69,8.1,7.7,8.0,349
29,火锅,丙申臺火锅(星宸店),90456046,http://www.dianping.com/shop/90456046,五星商户,152,8.9,9.3,9.1,570
30,火锅,蜀大侠火锅(春熙店),58322041,http://www.dianping.com/shop/58322041,准五星商户,94,9.0,8.9,8.4,4665
31,火锅,老街小牛·锑锅麻辣烫(百寿路店),69171017,http://www.dianping.com/shop/69171017,五星商户,68,9.1,8.5,9.1,741
32,火锅,老码头火锅(春熙店),2715064,http://www.dianping.com/shop/2715064,五星商户,98,8.9,9.0,9.1,6727
33,火锅,熊猫有空火锅串串(建设路旗舰店),98760156,http://www.dianping.com/shop/98760156,四星商户,76,7.9,9.0,8.3,194
34,火锅,小龙翻大江火锅酒楼(宽窄店),47008792,http://www.dianping.com/shop/47008792,准五星商户,131,8.7,9.2,8.6,8288
35,火锅,三牦记.很牛的牦牛肉(金沙店),96707982,http://www.dianping.com/shop/96707982,五星商户,82,9.0,9.0,9.0,866
36,火锅,佐冷馋·串串里(春熙概念店),80623247,http://www.dianping.com/shop/80623247,准五星商户,76,8.7,8.9,8.7,1901
37,火锅,蜀大侠火锅(总府路店),67408602,http://www.dianping.com/shop/67408602,准五星商户,99,9.0,9.0,8.5,3376
38,火锅,如在蜀老火锅(玉林店),22353218,http://www.dianping.com/shop/22353218,准五星商户,73,8.6,9.0,8.7,377
39,火锅,马路边边麻辣烫(致民路直营店),73592811,http://www.dianping.com/shop/73592811,准五星商户,72,8.4,8.1,8.1,2496
40,火锅,小龙翻大江火锅酒楼(春熙店),67074059,http://www.dianping.com/shop/67074059,五星商户,122,8.7,9.3,9.0,2762
41,火锅,川西坝子(金沙直营店),14731844,http://www.dianping.com/shop/14731844,五星商户,105,8.9,9.1,9.0,4373
42,火锅,爱妻牛排火锅(川音店),24820310,http://www.dianping.com/shop/24820310,准五星商户,100,8.8,7.6,8.3,1176
43,火锅,老码头火锅(骡马市店),14744476,http://www.dianping.com/shop/14744476,五星商户,97,8.9,9.1,9.0,3514
44,火锅,九味芳华麻辣烫,98258108,http://www.dianping.com/shop/98258108,五星商户,67,8.8,9.1,9.0,583
45,火锅,蜀大侠火锅(西玉龙店),34513284,http://www.dianping.com/shop/34513284,准五星商户,90,9.0,8.8,8.5,5411
46,火锅,兰亭金汤(银滩金汤),5903166,http://www.dianping.com/shop/5903166,五星商户,140,9.1,9.0,9.1,1182
47,火锅,味之绝美蛙鱼头火锅(科华店),13837558,http://www.dianping.com/shop/13837558,准五星商户,80,9.0,8.3,8.9,3391
48,火锅,里三张火锅,92636877,http://www.dianping.com/shop/92636877,四星商户,76,7.6,8.0,7.8,75
49,火锅,叼嘴撸串,67699178,http://www.dianping.com/shop/67699178,五星商户,54,8.8,8.9,9.1,258
50,火锅,DF艺术餐厅,98787978,http://www.dianping.com/shop/98787978,准五星商户,269,8.4,9.1,8.5,79
51,火锅,宁曼路28号泰式餐吧,100631309,http://www.dianping.com/shop/100631309,五星商户,137,8.6,9.2,9.1,138
52,火锅,蜀仙里火锅(太古里店),98930416,http://www.dianping.com/shop/98930416,五星商户,87,8.9,9.2,9.1,335
53,火锅,享月·汤皇(象南里店),92176160,http://www.dianping.com/shop/92176160,五星商户,165,9.1,9.2,9.1,293
54,火锅,大厨小味(清溪店),92679416,http://www.dianping.com/shop/92679416,五星商户,52,9.1,9.1,8.8,516
55,火锅,华兴九号辣铺(春熙总店),103639047,http://www.dianping.com/shop/103639047,五星商户,66,8.8,9.2,9.0,196
56,火锅,漫养道锅物料理(高新区店),103004630,http://www.dianping.com/shop/103004630,五星商户,87,9.1,9.3,9.2,204
57,火锅,红色年代小郡肝串串香(沙湾现代城店),110649513,http://www.dianping.com/shop/110649513,准四星商户,45,7.8,7.9,7.8,17
58,火锅,幺幺林串串香,99006710,http://www.dianping.com/shop/99006710,五星商户,65,9.1,9.1,9.1,213
59,火锅,老码头火锅(玉林店),529492,http://www.dianping.com/shop/529492,准五星商户,102,8.6,8.7,8.7,4584
60,火锅,小龙坎老火锅(春熙概念店),32704021,http://www.dianping.com/shop/32704021,准五星商户,94,8.8,8.7,8.2,7921
61,火锅,牛签签串串香(春熙路旗舰店),68043035,http://www.dianping.com/shop/68043035,准五星商户,73,8.5,8.7,8.6,2913
62,火锅,吃喜牛肉串串(科华店),99134728,http://www.dianping.com/shop/99134728,准五星商户,80,8.6,8.8,8.8,161
63,火锅,锦南炉火锅,98928097,http://www.dianping.com/shop/98928097,五星商户,110,9.0,9.4,9.3,208
64,火锅,钢管厂五区小郡肝串串香(红星路旗舰店),90019063,http://www.dianping.com/shop/90019063,准五星商户,77,8.8,8.2,8.1,2521
65,火锅,蜀锦香厕所串串(总店),8965251,http://www.dianping.com/shop/8965251,准五星商户,42,9.1,7.8,8.4,2723
66,火锅,冒泡儿沸石铜锅鱼(沙湾店),97850540,http://www.dianping.com/shop/97850540,五星商户,76,9.2,9.2,9.3,132
67,火锅,川传串传承四川地道串串香(宽窄巷子总店),69650544,http://www.dianping.com/shop/69650544,五星商户,69,9.0,9.0,9.1,2108
68,火锅,泰·香茅泰式海鲜火锅,102462459,http://www.dianping.com/shop/102462459,准五星商户,100,8.5,9.2,8.9,166
69,火锅,丙申臺火锅(盐市口店),107724883,http://www.dianping.com/shop/107724883,准五星商户,92,8.5,8.8,8.9,175
70,火锅,大龙燚火锅(玉林总店),10008473,http://www.dianping.com/shop/10008473,准五星商户,88,8.7,8.7,8.8,4223
71,火锅,皇城老妈,528696,http://www.dianping.com/shop/528696,准五星商户,151,7.9,9.0,8.4,4916
72,火锅,叁口煮酒都老火锅(都江堰社区店),110388011,http://www.dianping.com/shop/110388011,四星商户,67,7.9,7.9,7.9,45
73,火锅,蜀锦香小郡肝串串香总店,98068754,http://www.dianping.com/shop/98068754,五星商户,61,9.1,9.0,8.7,393
74,火锅,艾米家•精品火锅,98854975,http://www.dianping.com/shop/98854975,五星商户,76,8.8,9.0,9.1,66
75,火锅,盖帮市井串串,67783159,http://www.dianping.com/shop/67783159,准五星商户,55,9.0,7.8,8.9,703
76,火锅,乡村映巷川菜馆,106519404,http://www.dianping.com/shop/106519404,准五星商户,41,9.1,9.0,9.1,264
77,火锅,熊家院子老火锅,110546034,http://www.dianping.com/shop/110546034,准四星商户,45,7.6,7.8,8.0,27
78,火锅,拱成门油炸叔叔 乐山油炸串串(紫荆南路店),108312268,http://www.dianping.com/shop/108312268,准五星商户,44,8.8,8.9,8.9,112
79,火锅,钢管厂五区小郡肝串串香(新华公园总店),67145974,http://www.dianping.com/shop/67145974,准五星商户,69,9.0,8.2,8.1,4154
80,火锅,尽膳口福跷脚牛肉(科华北路店),19321817,http://www.dianping.com/shop/19321817,准五星商户,78,8.8,9.0,9.0,2823
81,火锅,牛华八婆麻辣烫(孵化园店),110680975,http://www.dianping.com/shop/110680975,准四星商户,70,7.5,7.7,7.6,26
82,火锅,何小仙重庆火锅铺(春熙路店),18395863,http://www.dianping.com/shop/18395863,五星商户,78,9.0,8.7,9.1,1419
83,火锅,大院河鲜·来仙气飘飘的地方吃鱼(羊犀直营店),97920303,http://www.dianping.com/shop/97920303,四星商户,89,8.7,9.1,8.2,202
84,火锅,锦城印象火锅酒楼(彩虹店),2910745,http://www.dianping.com/shop/2910745,准五星商户,115,8.8,8.7,8.6,3264
85,火锅,大龙燚火锅(春熙店),22800418,http://www.dianping.com/shop/22800418,准五星商户,90,8.9,8.9,8.9,4128
86,火锅,串天下·串串香(春熙路店),92381558,http://www.dianping.com/shop/92381558,准五星商户,67,8.4,8.9,8.3,2583
87,火锅,幸运成都 火锅先生,98502453,http://www.dianping.com/shop/98502453,五星商户,85,9.0,9.2,9.1,287
88,火锅,奈九日料·居酒屋,92831015,http://www.dianping.com/shop/92831015,准五星商户,160,8.8,9.0,8.8,553
89,火锅,渔家铺子·鹅卵石焖鱼(水碾河店),19828277,http://www.dianping.com/shop/19828277,准五星商户,79,8.8,8.1,8.3,1644
90,火锅,签翻儿火锅串串(铂金城店),65588781,http://www.dianping.com/shop/65588781,准五星商户,75,8.9,9.0,9.0,2738
91,火锅,黑哥串串香·创始于1989年,96308450,http://www.dianping.com/shop/96308450,准五星商户,66,8.7,9.1,9.1,149
92,火锅,银滩鲍鱼火锅(希望路店),69409687,http://www.dianping.com/shop/69409687,五星商户,353,9.0,8.7,9.0,493
93,火锅,捞神养生火锅,24296332,http://www.dianping.com/shop/24296332,准五星商户,93,8.9,8.8,9.0,3746
94,火锅,醉南亚森林火锅,65671827,http://www.dianping.com/shop/65671827,四星商户,106,8.0,9.1,8.1,1499
95,火锅,城门口九宫格老火锅(中航店),65545429,http://www.dianping.com/shop/65545429,准五星商户,82,9.0,8.6,8.8,779
96,火锅,钢管厂五区小郡肝串串香(天祥寺店),69281944,http://www.dianping.com/shop/69281944,五星商户,66,9.1,8.9,8.7,1864
97,火锅,小乌龙禅院(铁像寺店),97814328,http://www.dianping.com/shop/97814328,四星商户,78,8.2,9.0,8.0,633
98,火锅,大龙燚火锅(马鞍北路店),97195822,http://www.dianping.com/shop/97195822,五星商户,78,8.7,9.0,9.1,365
99,火锅,赤里火锅(航天城上城店),102463756,http://www.dianping.com/shop/102463756,五星商户,86,9.1,9.1,8.9,76
100,火锅,蜀锦味老火锅(猛追湾店),102392618,http://www.dianping.com/shop/102392618,准五星商户,65,8.8,8.7,8.8,175
101,火锅,嗨牛排·牛排火锅(盛安店),94087731,http://www.dianping.com/shop/94087731,准五星商户,103,9.0,9.0,9.1,219
102,火锅,尝鲜炝锅鱼(银泰店),107721602,http://www.dianping.com/shop/107721602,准五星商户,86,8.4,9.1,8.9,182
103,火锅,川西坝子(羊犀直营店),4087801,http://www.dianping.com/shop/4087801,准五星商户,100,8.6,9.1,9.0,3805
104,火锅,月满大江火锅(九眼桥店),17170457,http://www.dianping.com/shop/17170457,五星商户,80,9.0,9.0,8.8,1612
105,火锅,谭鸭血老火锅(新都直营店),102325248,http://www.dianping.com/shop/102325248,三星商户,-1,6.4,6.5,6.4,122
106,火锅,月满大江火锅(武侯祠店),21713548,http://www.dianping.com/shop/21713548,五星商户,89,9.0,9.1,8.7,2379
107,火锅,三牦记.很牛的牦牛肉(温江店),98524678,http://www.dianping.com/shop/98524678,五星商户,73,9.0,9.0,9.0,496
108,火锅,花溪清汤鹅(犀浦店),102189112,http://www.dianping.com/shop/102189112,五星商户,52,9.1,9.1,9.1,394
109,火锅,额尔敦必福牛匠(冻青树总店),65543338,http://www.dianping.com/shop/65543338,准五星商户,96,8.9,8.6,8.6,1603
110,火锅,蜀大侠火锅(动物园概念店),66985208,http://www.dianping.com/shop/66985208,准五星商户,91,8.7,9.0,8.5,1341
111,火锅,大龙燚火锅(科华店原棕北店),17800950,http://www.dianping.com/shop/17800950,准五星商户,83,8.9,8.7,8.8,2865
112,火锅,钢管厂五区小郡肝串串香(总府路店),92670210,http://www.dianping.com/shop/92670210,准五星商户,73,8.7,8.1,8.1,1690
113,火锅,马路边边麻辣烫(建设路直营店),95854891,http://www.dianping.com/shop/95854891,四星商户,73,8.1,8.6,8.2,889
114,火锅,鲜炎炭火火锅,108360411,http://www.dianping.com/shop/108360411,五星商户,80,8.9,9.0,9.0,42
115,火锅,芝生堂鲜汤锅(象南里店),92182939,http://www.dianping.com/shop/92182939,五星商户,109,9.1,9.1,9.1,300
116,火锅,善客素食火锅,92468856,http://www.dianping.com/shop/92468856,五星商户,73,9.1,9.1,9.1,94
117,火锅,蜀九香火锅(南府店),2796712,http://www.dianping.com/shop/2796712,准五星商户,108,8.8,8.2,8.4,3791
118,火锅,一善·菌飧野生菌汤馆(鹭洲里店),98287417,http://www.dianping.com/shop/98287417,五星商户,79,8.8,8.7,9.1,140
119,火锅,码头故事火锅(春熙路店),93195650,http://www.dianping.com/shop/93195650,五星商户,78,8.9,9.1,9.0,1066
120,火锅,青三椒鱼头火锅(高升桥总店),4118588,http://www.dianping.com/shop/4118588,准五星商户,68,9.0,7.8,9.1,1230
121,火锅,吾辈火锅,99002339,http://www.dianping.com/shop/99002339,五星商户,79,9.1,9.1,9.1,227
122,火锅,小时代新派龙虾馆,107992790,http://www.dianping.com/shop/107992790,准四星商户,-1,7.3,7.3,7.3,6
123,火锅,大院河鲜·来仙气飘飘的地方吃鱼(九眼桥店),50485087,http://www.dianping.com/shop/50485087,准五星商户,91,8.6,9.0,8.3,1961
124,火锅,壹小馆·皇城老妈(ifs国际金融店),21836491,http://www.dianping.com/shop/21836491,四星商户,125,8.1,9.0,7.9,2635
125,火锅,壹小馆.皇城老妈(太古里店),20952303,http://www.dianping.com/shop/20952303,准五星商户,127,8.2,9.0,7.9,1790
126,火锅,老街小牛·锑锅麻辣烫(双流店),95534924,http://www.dianping.com/shop/95534924,准五星商户,57,9.0,8.9,9.0,1584
127,火锅,老码头火锅(建发鹭洲里店),96677084,http://www.dianping.com/shop/96677084,准五星商户,99,8.6,9.1,9.0,394
128,火锅,学街秀兰麻辣烫(科华店),59418397,http://www.dianping.com/shop/59418397,准五星商户,69,8.3,7.7,8.6,903
129,火锅,大龙燚火锅(花牌坊店),72473676,http://www.dianping.com/shop/72473676,准五星商户,94,8.9,9.1,9.0,1751
130,火锅,坎爷秘制火锅(科华北路店),75168375,http://www.dianping.com/shop/75168375,准五星商户,81,8.9,9.1,9.0,1281
131,火锅,李大姐通锦桥小院串串香(恒大豪庭旗舰店),110415734,http://www.dianping.com/shop/110415734,准五星商户,58,9.0,9.2,9.2,64
132,火锅,老码头火锅(双楠店),5541667,http://www.dianping.com/shop/5541667,五星商户,91,8.9,9.1,9.1,980
133,火锅,豆虎·春饼辣子鸡(泛悦国际店),98106052,http://www.dianping.com/shop/98106052,四星商户,58,8.2,8.9,8.7,468
134,火锅,8号(成都群光君悦酒店),22200254,http://www.dianping.com/shop/22200254,准五星商户,311,8.7,9.3,9.0,702
135,火锅,小龙坎老火锅(马鞍店),67153708,http://www.dianping.com/shop/67153708,五星商户,85,9.0,9.1,8.8,1437
136,火锅,小微家吃货聚集地(都江堰总店),65999550,http://www.dianping.com/shop/65999550,准五星商户,47,8.8,8.9,8.8,1129
137,火锅,斗牛潮汕牛肉火锅(西二道街店),76805559,http://www.dianping.com/shop/76805559,五星商户,73,8.9,8.2,8.9,434
138,火锅,签王之王(春熙路店),93198689,http://www.dianping.com/shop/93198689,准五星商户,73,8.9,8.9,8.6,1385
139,火锅,西洋风料理屋,94297451,http://www.dianping.com/shop/94297451,五星商户,95,9.1,9.1,9.3,166
140,火锅,丼亦九宫格火锅,99252457,http://www.dianping.com/shop/99252457,准五星商户,74,9.0,8.5,8.5,231
141,火锅,谭鸭血老火锅(王府井直营店),98757320,http://www.dianping.com/shop/98757320,准四星商户,78,7.2,7.6,7.0,184
142,火锅,大龙燚火锅(九眼桥店),15962655,http://www.dianping.com/shop/15962655,准五星商户,87,8.9,8.8,8.8,3711
143,火锅,钢管厂五区小郡肝串串香(新会展旗舰店),97569956,http://www.dianping.com/shop/97569956,准五星商户,71,8.9,8.3,8.1,254
144,火锅,青年火锅(新华店),19663738,http://www.dianping.com/shop/19663738,准五星商户,73,8.9,8.1,8.6,1153
145,火锅,有拈头成都市井火锅(太古里店),92033370,http://www.dianping.com/shop/92033370,四星商户,68,7.8,8.0,7.6,924
146,火锅,归来素食生活馆(春熙店),93268706,http://www.dianping.com/shop/93268706,准五星商户,80,8.6,9.1,8.8,457
147,火锅,川西坝子(华阳直营店),22457641,http://www.dianping.com/shop/22457641,准五星商户,106,8.6,9.1,8.9,2789
148,火锅,雷火锅新派串串(太古里店),98940885,http://www.dianping.com/shop/98940885,准五星商户,67,9.1,8.9,9.0,271
149,火锅,蜀九香火锅(百花iHome店),2729827,http://www.dianping.com/shop/2729827,准五星商户,97,8.7,8.3,8.1,3529
150,火锅,舟小渔美蛙鱼头(少陵路直营店),95052735,http://www.dianping.com/shop/95052735,准五星商户,69,8.8,8.8,8.6,372
151,火锅,味之绝美蛙鱼头火锅(太古里店),77350374,http://www.dianping.com/shop/77350374,准五星商户,79,8.7,8.5,8.8,1348
152,火锅,简宜客家河鲜馆.特色鲜鱼火锅,67721162,http://www.dianping.com/shop/67721162,准五星商户,66,9.0,9.0,9.0,249
153,火锅,马路边边麻辣烫(金沙直营店),95276627,http://www.dianping.com/shop/95276627,四星商户,70,8.3,7.8,8.0,817
154,火锅,雍容荟2018菜品升级王者品质(苏宁城市奥莱店),77291391,http://www.dianping.com/shop/77291391,四星商户,345,8.0,8.5,8.2,1939
155,火锅,青红造了个白麻辣烫,107798248,http://www.dianping.com/shop/107798248,准五星商户,57,8.2,8.5,8.2,71
156,火锅,重庆袁老四老火锅(东大街店),37927640,http://www.dianping.com/shop/37927640,准五星商户,82,8.4,9.0,8.2,3565
157,火锅,壹串叁,68955077,http://www.dianping.com/shop/68955077,准五星商户,70,8.6,8.8,9.1,208
158,火锅,小龙坎老火锅(员工店),96316180,http://www.dianping.com/shop/96316180,准五星商户,93,8.9,9.1,8.8,635
159,火锅,老佛爷炭火蛙锅(红瓦寺店),98484731,http://www.dianping.com/shop/98484731,四星商户,74,7.8,7.8,7.7,641
160,火锅,杀牛场火锅(玉垒山店),102373151,http://www.dianping.com/shop/102373151,准四星商户,-1,7.7,7.7,7.7,128
161,火锅,钢管厂五区小郡肝串串香(宽窄巷子店),79610017,http://www.dianping.com/shop/79610017,准五星商户,74,8.9,8.0,8.0,1267
162,火锅,清真牛不比火锅(营门口店),23217762,http://www.dianping.com/shop/23217762,五星商户,88,9.1,8.7,8.8,939
163,火锅,全福居老北京涮羊肉,14686875,http://www.dianping.com/shop/14686875,五星商户,75,9.0,9.0,9.1,4775
164,火锅,老班长火锅(二十四城店),90501295,http://www.dianping.com/shop/90501295,准五星商户,93,8.3,8.7,8.3,304
165,火锅,杨府演义老火锅(郫筒和平街店),92538050,http://www.dianping.com/shop/92538050,准四星商户,59,7.6,7.6,7.6,1357
166,火锅,马爷与壁花·火锅(红瓦寺店),98831736,http://www.dianping.com/shop/98831736,五星商户,66,9.1,8.7,9.0,88
167,火锅,巴蜀大将火锅(武侯祠旗舰店),98062791,http://www.dianping.com/shop/98062791,准五星商户,93,8.2,9.1,8.9,1720
168,火锅,偶素·普洱素食火锅(凯德·天府店),57427640,http://www.dianping.com/shop/57427640,准五星商户,76,8.5,9.0,9.0,1426
169,火锅,蜀小匠牛排火锅(春熙路总店),69484269,http://www.dianping.com/shop/69484269,四星商户,96,8.2,7.5,8.1,1253
170,火锅,让签签飞小郡肝串串香(春熙路形象店),95081826,http://www.dianping.com/shop/95081826,准五星商户,64,8.7,8.4,8.1,271
171,火锅,十七码头鲜菜火锅,101224323,http://www.dianping.com/shop/101224323,准五星商户,85,8.8,8.8,8.8,115
172,火锅,城门口老火锅(太升店),90975493,http://www.dianping.com/shop/90975493,准五星商户,76,8.9,9.0,8.8,749
173,火锅,蕃茄述•好汤自然来(江汉路店),92582183,http://www.dianping.com/shop/92582183,准五星商户,67,8.8,8.8,8.5,1078
174,火锅,鼎火老火锅,76977917,http://www.dianping.com/shop/76977917,四星商户,73,8.4,7.5,8.0,339
175,火锅,渝英雄火锅店,98929568,http://www.dianping.com/shop/98929568,准四星商户,96,7.3,7.6,7.0,54
176,火锅,码头故事火锅(科华北路店),14732362,http://www.dianping.com/shop/14732362,准五星商户,79,9.0,9.1,8.7,2585
177,火锅,三道苗苗鱼火锅(高升桥店),76726987,http://www.dianping.com/shop/76726987,准五星商户,72,9.0,8.7,8.6,634
178,火锅,蜀西龙腾老火锅,110539325,http://www.dianping.com/shop/110539325,五星商户,61,9.1,9.0,9.1,97
179,火锅,啥子老火锅(西门罗家碾店),97170832,http://www.dianping.com/shop/97170832,准五星商户,74,8.9,8.2,8.9,293
180,火锅,九品风山珍宝酒楼(鹭岛店),4279925,http://www.dianping.com/shop/4279925,准五星商户,136,8.7,8.7,8.7,290
181,火锅,老班长火锅(翡翠城店),9953112,http://www.dianping.com/shop/9953112,准五星商户,96,8.6,8.2,8.3,682
182,火锅,成鱼乐宴-豆花鱼火锅,104095503,http://www.dianping.com/shop/104095503,五星商户,59,9.2,9.1,9.1,55
183,火锅,锦城印象火锅酒楼(天府三街店),97078621,http://www.dianping.com/shop/97078621,准五星商户,97,8.5,9.1,9.1,59
184,火锅,牵肠挂肚市井火锅(宽窄巷子店),110263581,http://www.dianping.com/shop/110263581,准五星商户,72,9.0,8.7,8.8,56
185,火锅,院8里·有院子的老川菜(宽窄巷子店),82239175,http://www.dianping.com/shop/82239175,四星商户,99,8.3,8.4,8.0,391
186,火锅,情妹妹干锅锅(西安中路店),4733177,http://www.dianping.com/shop/4733177,准五星商户,64,8.6,8.3,8.4,6293
187,火锅,坝坝老柴房,21931768,http://www.dianping.com/shop/21931768,准五星商户,58,8.8,8.1,8.8,3448
188,火锅,龙门飞鱼美蛙鱼头火锅,101912426,http://www.dianping.com/shop/101912426,准五星商户,80,8.7,8.9,8.7,582
189,火锅,颜氏跷脚牛肉·地道乐山名吃(新会展店),22835616,http://www.dianping.com/shop/22835616,准五星商户,56,8.6,8.0,8.8,383
190,火锅,蕃茄述(宽窄巷子店),92541026,http://www.dianping.com/shop/92541026,四星商户,65,8.4,8.2,8.3,1044
191,火锅,里巷,69530894,http://www.dianping.com/shop/69530894,准五星商户,79,8.3,9.0,8.8,92
192,火锅,二龙转老火锅(光明路店),75163388,http://www.dianping.com/shop/75163388,四星商户,71,8.4,7.5,8.2,430
193,火锅,三道杠秘制火锅·80后主题火锅,110516216,http://www.dianping.com/shop/110516216,四星商户,68,8.0,8.5,8.2,86
194,火锅,哇哇龙虾,102053904,http://www.dianping.com/shop/102053904,准五星商户,87,8.9,8.5,9.0,182
195,火锅,寻牛记特色牛排火锅(青羊店),97954955,http://www.dianping.com/shop/97954955,准五星商户,63,8.5,8.6,9.0,128
196,火锅,钢管厂五区小郡肝串串香(奥克斯店),94300143,http://www.dianping.com/shop/94300143,准五星商户,69,8.7,7.8,8.0,552
197,火锅,野兽花园重庆火锅(太古里店),79570805,http://www.dianping.com/shop/79570805,四星商户,79,8.0,9.0,8.2,1414
198,火锅,雷门火锅(高新店),72378535,http://www.dianping.com/shop/72378535,四星商户,120,8.1,9.1,8.4,888
199,火锅,骉骉老火锅(铁像寺店),67250352,http://www.dianping.com/shop/67250352,准五星商户,98,8.8,8.7,8.2,694
200,火锅,嗨牛排·牛排火锅(吉泰店),94787334,http://www.dianping.com/shop/94787334,准五星商户,107,8.6,8.7,9.0,253
201,火锅,凤望龙门老火锅(春熙店),67018488,http://www.dianping.com/shop/67018488,准五星商户,91,8.6,8.7,8.5,3234
202,火锅,马路边边麻辣烫(天府四街直营店),97200748,http://www.dianping.com/shop/97200748,四星商户,71,7.8,7.8,7.7,713
203,火锅,巴色鱼捞(温江店),67749144,http://www.dianping.com/shop/67749144,准五星商户,85,8.6,8.6,8.6,2154
204,火锅,味之绝美蛙鱼头火锅(金沙店),98218811,http://www.dianping.com/shop/98218811,准五星商户,74,9.1,8.8,8.5,201
205,火锅,青柠记忆泰式海鲜火锅(银泰中心店),103632696,http://www.dianping.com/shop/103632696,准五星商户,129,8.3,9.0,8.4,792
206,火锅,蜀大侠火锅(少陵路店),66944716,http://www.dianping.com/shop/66944716,准五星商户,95,8.7,8.7,8.2,1300
207,火锅,麻辣空间火锅(武侯祠店),2032729,http://www.dianping.com/shop/2032729,准五星商户,88,8.5,8.4,8.3,2804
208,火锅,味之绝美蛙鱼头火锅(高新店),91918220,http://www.dianping.com/shop/91918220,准五星商户,84,8.8,8.4,8.4,328
209,火锅,麻辣空间火锅(万科魅力店),22376445,http://www.dianping.com/shop/22376445,准五星商户,87,8.7,9.0,9.1,774
210,火锅,五帅炭火鱼(总店),56914576,http://www.dianping.com/shop/56914576,准五星商户,65,8.9,8.9,8.8,1882
211,火锅,林一家私房菜·始于2010年(春熙路店),101963558,http://www.dianping.com/shop/101963558,四星商户,50,8.2,8.3,8.2,168
212,火锅,签王之王(铁像寺水街店),75165095,http://www.dianping.com/shop/75165095,准五星商户,101,8.8,8.9,8.5,713
